"Date","P/E","P/B","Div Yield"
"29-Apr-2005","       13.27","        3.56","        2.11"
"02-May-2005","       13.32","        3.59","        2.11"
"03-May-2005","       13.35","        3.59","        2.10"
"04-May-2005","       13.50","        3.63","        2.08"
"05-May-2005","       13.64","        3.67","        2.06"
"06-May-2005","       13.71","        3.70","        2.04"
"09-May-2005","       13.87","        3.74","        2.02"
"10-May-2005","       13.82","        3.73","        2.02"
"11-May-2005","       13.76","        3.72","        2.03"
"12-May-2005","       13.81","        3.73","        2.03"
"13-May-2005","       13.78","        3.72","        2.03"
"16-May-2005","       13.97","        3.77","        2.04"
"17-May-2005","       13.80","        3.73","        2.06"
"18-May-2005","       13.74","        3.72","        2.07"
"19-May-2005","       13.74","        3.73","        2.06"
"20-May-2005","       13.73","        3.73","        2.06"
"23-May-2005","       13.88","        3.77","        2.04"
"24-May-2005","       13.98","        3.80","        2.02"
"25-May-2005","       13.75","        3.83","        2.01"
"26-May-2005","       13.95","        3.89","        1.98"
"27-May-2005","       13.97","        3.89","        1.98"
"30-May-2005","       13.86","        3.88","        1.99"
"31-May-2005","       13.94","        3.91","        1.97"
"01-Jun-2005","       13.93","        3.91","        1.97"
"02-Jun-2005","       13.77","        3.87","        1.99"
"03-Jun-2005","       13.97","        3.93","        1.96"
"04-Jun-2005","       13.96","        3.92","        1.97"
"06-Jun-2005","       13.96","        3.92","        1.65"
"07-Jun-2005","       14.00","        3.93","        1.65"
"08-Jun-2005","       14.09","        3.96","        1.64"
"09-Jun-2005","       13.97","        3.94","        1.64"
"10-Jun-2005","       13.89","        3.92","        1.65"
"13-Jun-2005","       13.90","        3.79","        1.61"
"14-Jun-2005","       13.96","        3.81","        1.60"
"15-Jun-2005","       14.07","        3.84","        1.59"
"16-Jun-2005","       14.04","        3.83","        1.59"
"17-Jun-2005","       14.04","        3.83","        1.59"
"20-Jun-2005","       13.82","        3.87","        1.58"
"21-Jun-2005","       13.99","        3.92","        1.56"
"22-Jun-2005","       14.10","        3.95","        1.55"
"23-Jun-2005","       14.08","        3.94","        1.55"
"24-Jun-2005","       14.14","        3.96","        1.54"
"27-Jun-2005","       14.18","        3.94","        1.57"
"28-Jun-2005","       13.99","        3.89","        1.59"
"29-Jun-2005","       14.13","        3.93","        1.57"
"30-Jun-2005","       14.31","        3.98","        1.55"
"01-Jul-2005","       14.26","        3.96","        1.56"
"04-Jul-2005","       14.38","        3.91","        1.63"
"05-Jul-2005","       14.25","        3.88","        1.64"
"06-Jul-2005","       14.36","        3.91","        1.63"
"07-Jul-2005","       14.05","        3.82","        1.67"
"08-Jul-2005","       14.16","        3.85","        1.66"
"11-Jul-2005","       14.30","        3.84","        1.65"
"12-Jul-2005","       14.29","        3.84","        1.65"
"13-Jul-2005","       14.17","        3.81","        1.66"
"14-Jul-2005","       14.04","        3.78","        1.68"
"15-Jul-2005","       14.21","        3.83","        1.65"
"18-Jul-2005","       14.31","        3.86","        1.64"
"19-Jul-2005","       14.33","        3.87","        1.64"
"20-Jul-2005","       14.36","        3.87","        1.64"
"21-Jul-2005","       14.27","        3.85","        1.65"
"22-Jul-2005","       14.47","        3.91","        1.62"
"25-Jul-2005","       14.62","        3.82","        1.63"
"26-Jul-2005","       14.58","        3.84","        1.62"
"27-Jul-2005","       14.69","        3.87","        1.61"
"29-Jul-2005","       14.10","        3.86","        1.62"
"01-Aug-2005","       14.36","        3.87","        1.61"
"02-Aug-2005","       14.58","        3.92","        1.59"
"03-Aug-2005","       14.60","        3.93","        1.59"
"04-Aug-2005","       14.67","        3.95","        1.58"
"05-Aug-2005","       14.63","        3.94","        1.58"
"08-Aug-2005","       14.40","        3.87","        1.61"
"09-Aug-2005","       14.36","        3.86","        1.62"
"10-Aug-2005","       14.62","        3.93","        1.59"
"11-Aug-2005","       14.75","        3.96","        1.57"
"12-Aug-2005","       14.63","        3.93","        1.59"
"16-Aug-2005","       14.68","        3.95","        1.58"
"17-Aug-2005","       14.89","        3.92","        1.58"
"18-Aug-2005","       14.80","        3.89","        1.59"
"19-Aug-2005","       14.77","        3.89","        1.59"
"22-Aug-2005","       14.67","        3.86","        1.61"
"23-Aug-2005","       14.41","        3.79","        1.64"
"24-Aug-2005","       14.39","        3.78","        1.64"
"25-Aug-2005","       14.58","        3.84","        1.62"
"26-Aug-2005","       14.60","        3.84","        1.61"
"29-Aug-2005","       14.48","        3.81","        1.63"
"30-Aug-2005","       14.67","        3.86","        1.61"
"31-Aug-2005","       14.78","        3.89","        1.59"
"01-Sep-2005","       14.92","        3.92","        1.58"
"02-Sep-2005","       14.98","        3.94","        1.57"
"05-Sep-2005","       15.02","        3.93","        1.55"
"06-Sep-2005","       15.06","        3.94","        1.55"
"08-Sep-2005","       15.22","        3.98","        1.53"
"09-Sep-2005","       15.23","        3.98","        1.53"
"12-Sep-2005","       15.41","        4.03","        1.51"
"13-Sep-2005","       15.51","        4.05","        1.50"
"14-Sep-2005","       15.46","        4.04","        1.51"
"15-Sep-2005","       15.66","        4.09","        1.49"
"16-Sep-2005","       15.83","        4.14","        1.47"
"19-Sep-2005","       15.92","        4.07","        1.57"
"20-Sep-2005","       15.99","        4.09","        1.56"
"21-Sep-2005","       15.93","        4.07","        1.57"
"22-Sep-2005","       15.36","        3.93","        1.63"
"23-Sep-2005","       15.37","        3.93","        1.63"
"26-Sep-2005","       15.88","        3.94","        1.73"
"27-Sep-2005","       15.99","        3.97","        1.72"
"28-Sep-2005","       16.13","        4.00","        1.70"
"29-Sep-2005","       16.21","        4.03","        1.69"
"30-Sep-2005","       16.15","        4.01","        1.70"
"03-Oct-2005","       16.33","        4.06","        1.68"
"04-Oct-2005","       16.54","        4.11","        1.66"
"05-Oct-2005","       16.42","        4.08","        1.67"
"06-Oct-2005","       16.02","        3.98","        1.71"
"07-Oct-2005","       15.99","        3.97","        1.72"
"10-Oct-2005","       15.94","        3.96","        1.72"
"11-Oct-2005","       16.00","        3.99","        1.71"
"13-Oct-2005","       15.67","        3.91","        1.74"
"14-Oct-2005","       15.30","        3.83","        1.78"
"17-Oct-2005","       15.27","        3.80","        1.78"
"18-Oct-2005","       15.17","        3.78","        1.79"
"19-Oct-2005","       14.81","        3.69","        1.83"
"20-Oct-2005","       14.69","        3.67","        1.85"
"21-Oct-2005","       15.02","        3.74","        1.81"
"24-Oct-2005","       14.72","        3.67","        1.85"
"25-Oct-2005","       14.81","        3.70","        1.83"
"26-Oct-2005","       14.58","        3.69","        1.84"
"27-Oct-2005","       14.01","        3.60","        1.88"
"28-Oct-2005","       13.74","        3.55","        1.91"
"31-Oct-2005","       14.23","        3.63","        1.87"
"01-Nov-2005","       14.32","        3.65","        1.85"
"02-Nov-2005","       14.52","        3.70","        1.83"
"07-Nov-2005","       14.77","        3.77","        1.80"
"08-Nov-2005","       14.96","        3.82","        1.78"
"09-Nov-2005","       14.94","        3.81","        1.78"
"10-Nov-2005","       15.01","        3.83","        1.77"
"11-Nov-2005","       15.29","        3.90","        1.74"
"14-Nov-2005","       15.36","        3.92","        1.73"
"16-Nov-2005","       15.50","        3.96","        1.71"
"17-Nov-2005","       15.63","        3.99","        1.70"
"18-Nov-2005","       15.73","        4.01","        1.69"
"21-Nov-2005","       15.65","        3.99","        1.70"
"22-Nov-2005","       15.47","        3.95","        1.72"
"23-Nov-2005","       15.68","        4.00","        1.69"
"24-Nov-2005","       15.84","        4.04","        1.68"
"25-Nov-2005","       16.02","        4.09","        1.66"
"26-Nov-2005","       16.13","        4.12","        1.65"
"28-Nov-2005","       16.31","        4.15","        1.64"
"29-Nov-2005","       16.22","        4.13","        1.65"
"30-Nov-2005","       15.95","        4.06","        1.68"
"01-Dec-2005","       16.23","        4.13","        1.65"
"02-Dec-2005","       16.22","        4.13","        1.65"
"05-Dec-2005","       16.00","        4.08","        1.68"
"06-Dec-2005","       16.01","        4.08","        1.68"
"07-Dec-2005","       16.20","        4.13","        1.66"
"08-Dec-2005","       16.28","        4.15","        1.65"
"09-Dec-2005","       16.58","        4.22","        1.62"
"12-Dec-2005","       16.70","        4.25","        1.61"
"13-Dec-2005","       16.91","        4.31","        1.59"
"14-Dec-2005","       16.87","        4.30","        1.59"
"15-Dec-2005","       16.71","        4.26","        1.61"
"16-Dec-2005","       16.90","        4.30","        1.59"
"19-Dec-2005","       17.20","        4.38","        1.56"
"20-Dec-2005","       17.10","        4.35","        1.57"
"21-Dec-2005","       17.08","        4.35","        1.57"
"22-Dec-2005","       17.15","        4.37","        1.56"
"23-Dec-2005","       16.97","        4.32","        1.58"
"26-Dec-2005","       16.64","        4.24","        1.61"
"27-Dec-2005","       16.98","        4.32","        1.58"
"28-Dec-2005","       16.91","        4.31","        1.59"
"29-Dec-2005","       17.07","        4.35","        1.57"
"30-Dec-2005","       17.16","        4.37","        1.56"
